"","word","freq","prob"
"last month","last month",92,0.000642417725142973
"now im","now im",92,0.000642417725142973
"years old","years old",92,0.000642417725142973
"wait see","wait see",91,0.000635434923782723
"im sorry","im sorry",89,0.000621469321062224
"will make","will make",87,0.000607503718341724
"great day","great day",86,0.000600520916981475
"thank much","thank much",86,0.000600520916981475
"thanks following","thanks following",86,0.000600520916981475
"want see","want see",86,0.000600520916981475
"ive never","ive never",85,0.000593538115621225
"will go","will go",85,0.000593538115621225
"will take","will take",85,0.000593538115621225
"dont forget","dont forget",84,0.000586555314260975
"just want","just want",84,0.000586555314260975
"two weeks","two weeks",84,0.000586555314260975
"five years","five years",83,0.000579572512900726
"know im","know im",83,0.000579572512900726
"last years","last years",82,0.000572589711540476
"much better","much better",82,0.000572589711540476
"year old","year old",82,0.000572589711540476
"id like","id like",81,0.000565606910180226
"just saw","just saw",81,0.000565606910180226
"lets go","lets go",81,0.000565606910180226
"please follow","please follow",81,0.000565606910180226
"dont even","dont even",80,0.000558624108819976
"can take","can take",79,0.000551641307459727
"im still","im still",79,0.000551641307459727
"just dont","just dont",79,0.000551641307459727
"like im","like im",79,0.000551641307459727
"one time","one time",79,0.000551641307459727
"seems like","seems like",79,0.000551641307459727
"happy mothers","happy mothers",78,0.000544658506099477
"last season","last season",77,0.000537675704739227
"need get","need get",77,0.000537675704739227
"one best","one best",77,0.000537675704739227
"can go","can go",76,0.000530692903378978
"four years","four years",76,0.000530692903378978
"great time","great time",76,0.000530692903378978
"really good","really good",76,0.000530692903378978
"anyone else","anyone else",74,0.000516727300658478
"can tell","can tell",74,0.000516727300658478
"look forward","look forward",74,0.000516727300658478
"pretty good","pretty good",74,0.000516727300658478
"can say","can say",73,0.000509744499298228
"cant get","cant get",73,0.000509744499298228
"last time","last time",73,0.000509744499298228
"trying get","trying get",73,0.000509744499298228
"good thing","good thing",72,0.000502761697937979
"much fun","much fun",72,0.000502761697937979
"youre welcome","youre welcome",72,0.000502761697937979
"didnt want","didnt want",71,0.000495778896577729
"thanks much","thanks much",71,0.000495778896577729
"will come","will come",70,0.000488796095217479
"felt like","felt like",69,0.00048181329385723
"many times","many times",69,0.00048181329385723
"can find","can find",68,0.00047483049249698
"dont need","dont need",68,0.00047483049249698
"feels like","feels like",68,0.00047483049249698
"ive got","ive got",68,0.00047483049249698
"real estate","real estate",68,0.00047483049249698
"us know","us know",68,0.00047483049249698
"vice president","vice president",68,0.00047483049249698
"good day","good day",67,0.00046784769113673
"good job","good job",67,0.00046784769113673
"ice cream","ice cream",67,0.00046784769113673
"weeks ago","weeks ago",67,0.00046784769113673
"will always","will always",67,0.00046784769113673
"best friend","best friend",66,0.000460864889776481
"friday night","friday night",66,0.000460864889776481
"getting ready","getting ready",66,0.000460864889776481
"going get","going get",66,0.000460864889776481
"let go","let go",66,0.000460864889776481
"take care","take care",66,0.000460864889776481
"im pretty","im pretty",65,0.000453882088416231
"lets get","lets get",65,0.000453882088416231
"didnt get","didnt get",64,0.000446899287055981
"one another","one another",64,0.000446899287055981
"think im","think im",64,0.000446899287055981
"white house","white house",64,0.000446899287055981
"stay tuned","stay tuned",63,0.000439916485695731
"super bowl","super bowl",63,0.000439916485695731
"youre going","youre going",63,0.000439916485695731
"cant believe","cant believe",62,0.000432933684335482
"police said","police said",62,0.000432933684335482
"will see","will see",62,0.000432933684335482
"im glad","im glad",61,0.000425950882975232
"im really","im really",61,0.000425950882975232
"ive seen","ive seen",61,0.000425950882975232
"one two","one two",61,0.000425950882975232
"want go","want go",61,0.000425950882975232
"will give","will give",61,0.000425950882975232
"can use","can use",60,0.000418968081614982
"good news","good news",60,0.000418968081614982
"looked like","looked like",60,0.000418968081614982
"next day","next day",60,0.000418968081614982
"pretty sure","pretty sure",60,0.000418968081614982
"want know","want know",60,0.000418968081614982
"people dont","people dont",59,0.000411985280254733
"youve got","youve got",59,0.000411985280254733
"doesnt mean","doesnt mean",58,0.000405002478894483
"executive director","executive director",58,0.000405002478894483
"great job","great job",58,0.000405002478894483
"first day","first day",57,0.000398019677534233
"im looking","im looking",57,0.000398019677534233
"just finished","just finished",57,0.000398019677534233
"love love","love love",57,0.000398019677534233
"much love","much love",57,0.000398019677534233
"really want","really want",57,0.000398019677534233
"something like","something like",57,0.000398019677534233
"thank god","thank god",57,0.000398019677534233
"anything else","anything else",56,0.000391036876173983
"every single","every single",56,0.000391036876173983
"good time","good time",56,0.000391036876173983
"much time","much time",56,0.000391036876173983
"things like","things like",56,0.000391036876173983
"will also","will also",56,0.000391036876173983
"will continue","will continue",56,0.000391036876173983
"can still","can still",55,0.000384054074813734
"city council","city council",55,0.000384054074813734
"dont see","dont see",55,0.000384054074813734
"hard work","hard work",55,0.000384054074813734
"im happy","im happy",55,0.000384054074813734
"year ago","year ago",55,0.000384054074813734
"can also","can also",54,0.000377071273453484
"didnt even","didnt even",54,0.000377071273453484
"hope see","hope see",54,0.000377071273453484
"least one","least one",54,0.000377071273453484
"one favorite","one favorite",54,0.000377071273453484
"said dont","said dont",54,0.000377071273453484
"time get","time get",54,0.000377071273453484
"two days","two days",54,0.000377071273453484
"go home","go home",53,0.000370088472093234
"love see","love see",53,0.000370088472093234
"people like","people like",53,0.000370088472093234
"really need","really need",53,0.000370088472093234
"couple weeks","couple weeks",52,0.000363105670732985
"happy new","happy new",52,0.000363105670732985
"im getting","im getting",52,0.000363105670732985
"need help","need help",52,0.000363105670732985
"one can","one can",52,0.000363105670732985
"one person","one person",52,0.000363105670732985
"first place","first place",51,0.000356122869372735
"follow us","follow us",51,0.000356122869372735
"good night","good night",51,0.000356122869372735
"ive ever","ive ever",51,0.000356122869372735
"really like","really like",51,0.000356122869372735
"three times","three times",51,0.000356122869372735
"valentines day","valentines day",51,0.000356122869372735
"coming soon","coming soon",50,0.000349140068012485
"feel better","feel better",50,0.000349140068012485
"feel free","feel free",50,0.000349140068012485
"never seen","never seen",50,0.000349140068012485
"people can","people can",50,0.000349140068012485
"think will","think will",50,0.000349140068012485
"dont worry","dont worry",49,0.000342157266652236
"get one","get one",49,0.000342157266652236
"give us","give us",49,0.000342157266652236
"im trying","im trying",49,0.000342157266652236
"just say","just say",49,0.000342157266652236
"new years","new years",49,0.000342157266652236
"think can","think can",49,0.000342157266652236
"barack obama","barack obama",48,0.000335174465291986
"every year","every year",48,0.000335174465291986
"get ready","get ready",48,0.000335174465291986
"law enforcement","law enforcement",48,0.000335174465291986
"months ago","months ago",48,0.000335174465291986
"happy friday","happy friday",47,0.000328191663931736
"happy hour","happy hour",47,0.000328191663931736
"id love","id love",47,0.000328191663931736
"just made","just made",47,0.000328191663931736
"like one","like one",47,0.000328191663931736
"people will","people will",47,0.000328191663931736
"second half","second half",47,0.000328191663931736
"will help","will help",47,0.000328191663931736
"back work","back work",46,0.000321208862571486
"everyone else","everyone else",46,0.000321208862571486
"las vegas","las vegas",46,0.000321208862571486
"many years","many years",46,0.000321208862571486
"never know","never know",46,0.000321208862571486
"now can","now can",46,0.000321208862571486
"tell us","tell us",46,0.000321208862571486
"will able","will able",46,0.000321208862571486
"years later","years later",46,0.000321208862571486
"best way","best way",45,0.000314226061211237
"blog post","blog post",45,0.000314226061211237
"dont understand","dont understand",45,0.000314226061211237
"even know","even know",45,0.000314226061211237
"go sleep","go sleep",45,0.000314226061211237
"jesus christ","jesus christ",45,0.000314226061211237
"thats good","thats good",45,0.000314226061211237
"want get","want get",45,0.000314226061211237
"couple years","couple years",44,0.000307243259850987
"dont let","dont let",44,0.000307243259850987
"get better","get better",44,0.000307243259850987
"know can","know can",44,0.000307243259850987
"last day","last day",44,0.000307243259850987
"last two","last two",44,0.000307243259850987
"love u","love u",44,0.000307243259850987
"new orleans","new orleans",44,0.000307243259850987
"president barack","president barack",44,0.000307243259850987
"r u","r u",44,0.000307243259850987
"supreme court","supreme court",44,0.000307243259850987
"take time","take time",44,0.000307243259850987
"well see","well see",44,0.000307243259850987
"world war","world war",44,0.000307243259850987
"can just","can just",43,0.000300260458490737
"cell phone","cell phone",43,0.000300260458490737
"doesnt know","doesnt know",43,0.000300260458490737
"first half","first half",43,0.000300260458490737
"good one","good one",43,0.000300260458490737
"just cant","just cant",43,0.000300260458490737
"people think","people think",43,0.000300260458490737
"said statement","said statement",43,0.000300260458490737
"saturday night","saturday night",43,0.000300260458490737
"six months","six months",43,0.000300260458490737
"spend time","spend time",43,0.000300260458490737
"thats just","thats just",43,0.000300260458490737
"coming back","coming back",42,0.000293277657130488
"dont believe","dont believe",42,0.000293277657130488
"go get","go get",42,0.000293277657130488
"going back","going back",42,0.000293277657130488
"great weekend","great weekend",42,0.000293277657130488
"im excited","im excited",42,0.000293277657130488
"im thinking","im thinking",42,0.000293277657130488
"kansas city","kansas city",42,0.000293277657130488
"new england","new england",42,0.000293277657130488
"officials said","officials said",42,0.000293277657130488
"really dont","really dont",42,0.000293277657130488
"something else","something else",42,0.000293277657130488
"thats awesome","thats awesome",42,0.000293277657130488
"u can","u can",42,0.000293277657130488
"will find","will find",42,0.000293277657130488
"also said","also said",41,0.000286294855770238
"beautiful day","beautiful day",41,0.000286294855770238
"couple days","couple days",41,0.000286294855770238
"dont really","dont really",41,0.000286294855770238
"family members","family members",41,0.000286294855770238
"friends family","friends family",41,0.000286294855770238
"ha ha","ha ha",41,0.000286294855770238
"help us","help us",41,0.000286294855770238
"im ready","im ready",41,0.000286294855770238
"im tired","im tired",41,0.000286294855770238
"ive always","ive always",41,0.000286294855770238
"just get","just get",41,0.000286294855770238
"lot people","lot people",41,0.000286294855770238
"mitt romney","mitt romney",41,0.000286294855770238
"move forward","move forward",41,0.000286294855770238
"new followers","new followers",41,0.000286294855770238
"now just","now just",41,0.000286294855770238
"oh yeah","oh yeah",41,0.000286294855770238
"parking lot","parking lot",41,0.000286294855770238
"put together","put together",41,0.000286294855770238
"school district","school district",41,0.000286294855770238
"several years","several years",41,0.000286294855770238
"th anniversary","th anniversary",41,0.000286294855770238
"back home","back home",40,0.000279312054409988
"can u","can u",40,0.000279312054409988
"chief executive","chief executive",40,0.000279312054409988
"even better","even better",40,0.000279312054409988
"just need","just need",40,0.000279312054409988
"just wanted","just wanted",40,0.000279312054409988
"love much","love much",40,0.000279312054409988
"many things","many things",40,0.000279312054409988
"one year","one year",40,0.000279312054409988
"ready go","ready go",40,0.000279312054409988
"said hes","said hes",40,0.000279312054409988
"said will","said will",40,0.000279312054409988
"th century","th century",40,0.000279312054409988
"theres nothing","theres nothing",40,0.000279312054409988
"weve got","weve got",40,0.000279312054409988
"around world","around world",39,0.000272329253049738
"can imagine","can imagine",39,0.000272329253049738
"can keep","can keep",39,0.000272329253049738
"cant help","cant help",39,0.000272329253049738
"dont feel","dont feel",39,0.000272329253049738
"find way","find way",39,0.000272329253049738
"good idea","good idea",39,0.000272329253049738
"hunger games","hunger games",39,0.000272329253049738
"make feel","make feel",39,0.000272329253049738
"make sense","make sense",39,0.000272329253049738
"makes sense","makes sense",39,0.000272329253049738
"men women","men women",39,0.000272329253049738
"nothing like","nothing like",39,0.000272329253049738
"oh well","oh well",39,0.000272329253049738
"ohio state","ohio state",39,0.000272329253049738
"someone else","someone else",39,0.000272329253049738
"three months","three months",39,0.000272329253049738
"will probably","will probably",39,0.000272329253049738
"big deal","big deal",38,0.000265346451689489
"end day","end day",38,0.000265346451689489
"go follow","go follow",38,0.000265346451689489
"great deal","great deal",38,0.000265346451689489
"hope everyone","hope everyone",38,0.000265346451689489
"im proud","im proud",38,0.000265346451689489
"just little","just little",38,0.000265346451689489
"know will","know will",38,0.000265346451689489
"living room","living room",38,0.000265346451689489
"need go","need go",38,0.000265346451689489
"one way","one way",38,0.000265346451689489
"time will","time will",38,0.000265346451689489
"trying make","trying make",38,0.000265346451689489
"can come","can come",37,0.000258363650329239
"cant even","cant even",37,0.000258363650329239
"didnt think","didnt think",37,0.000258363650329239
"dont make","dont make",37,0.000258363650329239
"either way","either way",37,0.000258363650329239
"ever since","ever since",37,0.000258363650329239
"first thing","first thing",37,0.000258363650329239
"follow please","follow please",37,0.000258363650329239
"good enough","good enough",37,0.000258363650329239
"got home","got home",37,0.000258363650329239
"lets see","lets see",37,0.000258363650329239
"like see","like see",37,0.000258363650329239
"little girl","little girl",37,0.000258363650329239
"next month","next month",37,0.000258363650329239
"oh god","oh god",37,0.000258363650329239
"one first","one first",37,0.000258363650329239
"one week","one week",37,0.000258363650329239
"people know","people know",37,0.000258363650329239
"please dont","please dont",37,0.000258363650329239
"said one","said one",37,0.000258363650329239
"time go","time go",37,0.000258363650329239
"way can","way can",37,0.000258363650329239
"will need","will need",37,0.000258363650329239
"york city","york city",37,0.000258363650329239
"attorney general","attorney general",36,0.000251380848968989
"bin laden","bin laden",36,0.000251380848968989
"day day","day day",36,0.000251380848968989
"dont wanna","dont wanna",36,0.000251380848968989
"get free","get free",36,0.000251380848968989
"go bed","go bed",36,0.000251380848968989
"going happen","going happen",36,0.000251380848968989
"im talking","im talking",36,0.000251380848968989
"much like","much like",36,0.000251380848968989
"north carolina","north carolina",36,0.000251380848968989
"one will","one will",36,0.000251380848968989
"real life","real life",36,0.000251380848968989
"rt just","rt just",36,0.000251380848968989
"san jose","san jose",36,0.000251380848968989
"say im","say im",36,0.000251380848968989
"time year","time year",36,0.000251380848968989
"u know","u know",36,0.000251380848968989
"want make","want make",36,0.000251380848968989
"well done","well done",36,0.000251380848968989
"whats going","whats going",36,0.000251380848968989
"will play","will play",36,0.000251380848968989
"yet another","yet another",36,0.000251380848968989
"across country","across country",35,0.00024439804760874
"already know","already know",35,0.00024439804760874
"come see","come see",35,0.00024439804760874
"first two","first two",35,0.00024439804760874
"get done","get done",35,0.00024439804760874
"hall fame","hall fame",35,0.00024439804760874
"ill take","ill take",35,0.00024439804760874
"im good","im good",35,0.00024439804760874
"just keep","just keep",35,0.00024439804760874
"last weeks","last weeks",35,0.00024439804760874
"may th","may th",35,0.00024439804760874
"merry christmas","merry christmas",35,0.00024439804760874
"might well","might well",35,0.00024439804760874
"never thought","never thought",35,0.00024439804760874
"past years","past years",35,0.00024439804760874
"said think","said think",35,0.00024439804760874
"second time","second time",35,0.00024439804760874
"state university","state university",35,0.00024439804760874
"take place","take place",35,0.00024439804760874
"th street","th street",35,0.00024439804760874
"thats right","thats right",35,0.00024439804760874
"thought id","thought id",35,0.00024439804760874
"two three","two three",35,0.00024439804760874
"wanna go","wanna go",35,0.00024439804760874
"way back","way back",35,0.00024439804760874
"associated press","associated press",34,0.00023741524624849
"cant find","cant find",34,0.00023741524624849
"early s","early s",34,0.00023741524624849
"facebook page","facebook page",34,0.00023741524624849
"get new","get new",34,0.00023741524624849
"gotta love","gotta love",34,0.00023741524624849
"late night","late night",34,0.00023741524624849
"medical center","medical center",34,0.00023741524624849
"one many","one many",34,0.00023741524624849
"percent percent","percent percent",34,0.00023741524624849
"really really","really really",34,0.00023741524624849
"right away","right away",34,0.00023741524624849
"rt rt","rt rt",34,0.00023741524624849
"thank u","thank u",34,0.00023741524624849
"two hours","two hours",34,0.00023741524624849
"will likely","will likely",34,0.00023741524624849
"will still","will still",34,0.00023741524624849
"across street","across street",33,0.00023043244488824
"authorities said","authorities said",33,0.00023043244488824
"best friends","best friends",33,0.00023043244488824
"can hear","can hear",33,0.00023043244488824
"come true","come true",33,0.00023043244488824
"day today","day today",33,0.00023043244488824
"dont miss","dont miss",33,0.00023043244488824
"excited see","excited see",33,0.00023043244488824
"first round","first round",33,0.00023043244488824
"general manager","general manager",33,0.00023043244488824
"get home","get home",33,0.00023043244488824
"going see","going see",33,0.00023043244488824
"harry potter","harry potter",33,0.00023043244488824
"head coach","head coach",33,0.00023043244488824
"im one","im one",33,0.00023043244488824
"just love","just love",33,0.00023043244488824
"just much","just much",33,0.00023043244488824
"make difference","make difference",33,0.00023043244488824
"public health","public health",33,0.00023043244488824
"recent years","recent years",33,0.00023043244488824
"running back","running back",33,0.00023043244488824
"said just","said just",33,0.00023043244488824
"school year","school year",33,0.00023043244488824
"see soon","see soon",33,0.00023043244488824
"see u","see u",33,0.00023043244488824
"sound like","sound like",33,0.00023043244488824
"think just","think just",33,0.00023043244488824
"three days","three days",33,0.00023043244488824
"wall street","wall street",33,0.00023043244488824
"went back","went back",33,0.00023043244488824
"will allow","will allow",33,0.00023043244488824
"will start","will start",33,0.00023043244488824
"awkward moment","awkward moment",32,0.000223449643527991
"came back","came back",32,0.000223449643527991
"cant stop","cant stop",32,0.000223449643527991
"dining room","dining room",32,0.000223449643527991
"federal government","federal government",32,0.000223449643527991
"gotta get","gotta get",32,0.000223449643527991
"havent seen","havent seen",32,0.000223449643527991
"hope can","hope can",32,0.000223449643527991
"last summer","last summer",32,0.000223449643527991
"long enough","long enough",32,0.000223449643527991
"now know","now know",32,0.000223449643527991
"one direction","one direction",32,0.000223449643527991
"one night","one night",32,0.000223449643527991
"one point","one point",32,0.000223449643527991
"right time","right time",32,0.000223449643527991
"s s","s s",32,0.000223449643527991
"said im","said im",32,0.000223449643527991
"say hi","say hi",32,0.000223449643527991
"think thats","think thats",32,0.000223449643527991
"tomorrow night","tomorrow night",32,0.000223449643527991
"will change","will change",32,0.000223449643527991
"will keep","will keep",32,0.000223449643527991
"able get","able get",31,0.000216466842167741
"came across","came across",31,0.000216466842167741
"couldnt get","couldnt get",31,0.000216466842167741
"credit card","credit card",31,0.000216466842167741
"doesnt matter","doesnt matter",31,0.000216466842167741
"ever seen","ever seen",31,0.000216466842167741
"every one","every one",31,0.000216466842167741
"family friends","family friends",31,0.000216466842167741
"get together","get together",31,0.000216466842167741
"going go","going go",31,0.000216466842167741
"hes going","hes going",31,0.000216466842167741
"hope youre","hope youre",31,0.000216466842167741
"id rather","id rather",31,0.000216466842167741
"ive heard","ive heard",31,0.000216466842167741
"just go","just go",31,0.000216466842167741
"just going","just going",31,0.000216466842167741
"justin bieber","justin bieber",31,0.000216466842167741
"keep going","keep going",31,0.000216466842167741
"last minute","last minute",31,0.000216466842167741
"long ago","long ago",31,0.000216466842167741
"makes feel","makes feel",31,0.000216466842167741
"need know","need know",31,0.000216466842167741
"one last","one last",31,0.000216466842167741
"past year","past year",31,0.000216466842167741
"people say","people say",31,0.000216466842167741
"please please","please please",31,0.000216466842167741
"points rebounds","points rebounds",31,0.000216466842167741
"quite bit","quite bit",31,0.000216466842167741
"seven years","seven years",31,0.000216466842167741
"time time","time time",31,0.000216466842167741
"told us","told us",31,0.000216466842167741
"tuesday night","tuesday night",31,0.000216466842167741
"two months","two months",31,0.000216466842167741
"way get","way get",31,0.000216466842167741
"will ever","will ever",31,0.000216466842167741
"city hall","city hall",30,0.000209484040807491
"didnt take","didnt take",30,0.000209484040807491
"doesnt want","doesnt want",30,0.000209484040807491
"everything else","everything else",30,0.000209484040807491
"fall asleep","fall asleep",30,0.000209484040807491
"get rid","get rid",30,0.000209484040807491
"god bless","god bless",30,0.000209484040807491
"great idea","great idea",30,0.000209484040807491
"great see","great see",30,0.000209484040807491
"hope well","hope well",30,0.000209484040807491
"ill just","ill just",30,0.000209484040807491
"im done","im done",30,0.000209484040807491
"im saying","im saying",30,0.000209484040807491
"just think","just think",30,0.000209484040807491
"just two","just two",30,0.000209484040807491
"last nights","last nights",30,0.000209484040807491
"live life","live life",30,0.000209484040807491
"many ways","many ways",30,0.000209484040807491
"news conference","news conference",30,0.000209484040807491
"next one","next one",30,0.000209484040807491
"now time","now time",30,0.000209484040807491
"press conference","press conference",30,0.000209484040807491
"public schools","public schools",30,0.000209484040807491
"really just","really just",30,0.000209484040807491
"regular season","regular season",30,0.000209484040807491
"set aside","set aside",30,0.000209484040807491
"since last","since last",30,0.000209484040807491
"tea party","tea party",30,0.000209484040807491
"th birthday","th birthday",30,0.000209484040807491
"th grade","th grade",30,0.000209484040807491
"time just","time just",30,0.000209484040807491
"trying find","trying find",30,0.000209484040807491
"wait till","wait till",30,0.000209484040807491
"wanna see","wanna see",30,0.000209484040807491
"washington dc","washington dc",30,0.000209484040807491
"back forth","back forth",29,0.000202501239447241
"bay area","bay area",29,0.000202501239447241
"can always","can always",29,0.000202501239447241
"can play","can play",29,0.000202501239447241
"come home","come home",29,0.000202501239447241
"cuyahoga county","cuyahoga county",29,0.000202501239447241
"days ago","days ago",29,0.000202501239447241
"dont give","dont give",29,0.000202501239447241
"get away","get away",29,0.000202501239447241
"get enough","get enough",29,0.000202501239447241
"go school","go school",29,0.000202501239447241
"good stuff","good stuff",29,0.000202501239447241
"good things","good things",29,0.000202501239447241
"got back","got back",29,0.000202501239447241
"hard time","hard time",29,0.000202501239447241
"hope will","hope will",29,0.000202501239447241
"ill get","ill get",29,0.000202501239447241
"just found","just found",29,0.000202501239447241
"just realized","just realized",29,0.000202501239447241
"know going","know going",29,0.000202501239447241
"know know","know know",29,0.000202501239447241
"know think","know think",29,0.000202501239447241
"like can","like can",29,0.000202501239447241
"lol im","lol im",29,0.000202501239447241
"long day","long day",29,0.000202501239447241
"making sure","making sure",29,0.000202501239447241
"north dakota","north dakota",29,0.000202501239447241
"orange county","orange county",29,0.000202501239447241
"people want","people want",29,0.000202501239447241
"really think","really think",29,0.000202501239447241
"said didnt","said didnt",29,0.000202501239447241
"several times","several times",29,0.000202501239447241
"still cant","still cant",29,0.000202501239447241
"thanks everyone","thanks everyone",29,0.000202501239447241
"thanks mention","thanks mention",29,0.000202501239447241
"things can","things can",29,0.000202501239447241
"think hes","think hes",29,0.000202501239447241
"took place","took place",29,0.000202501239447241
"try get","try get",29,0.000202501239447241
"u get","u get",29,0.000202501239447241
"will say","will say",29,0.000202501239447241
"work hard","work hard",29,0.000202501239447241
"air force","air force",28,0.000195518438086992
"another one","another one",28,0.000195518438086992
"best part","best part",28,0.000195518438086992
"can work","can work",28,0.000195518438086992
"chris christie","chris christie",28,0.000195518438086992
"civil rights","civil rights",28,0.000195518438086992
"didnt see","didnt see",28,0.000195518438086992
"doesnt get","doesnt get",28,0.000195518438086992
"doesnt make","doesnt make",28,0.000195518438086992
"elementary school","elementary school",28,0.000195518438086992
"far away","far away",28,0.000195518438086992
"fourth quarter","fourth quarter",28,0.000195518438086992
"go away","go away",28,0.000195518438086992
"going make","going make",28,0.000195518438086992
"good see","good see",28,0.000195518438086992
"got new","got new",28,0.000195518438086992
"gov chris","gov chris",28,0.000195518438086992
"health insurance","health insurance",28,0.000195518438086992
"help get","help get",28,0.000195518438086992
"hope great","hope great",28,0.000195518438086992
"im like","im like",28,0.000195518438086992
"just good","just good",28,0.000195518438086992
"just make","just make",28,0.000195518438086992
"late s","late s",28,0.000195518438086992
"like just","like just",28,0.000195518438086992
"like many","like many",28,0.000195518438086992
"like said","like said",28,0.000195518438086992
"long term","long term",28,0.000195518438086992
"look back","look back",28,0.000195518438086992
"makes want","makes want",28,0.000195518438086992
"nearly million","nearly million",28,0.000195518438086992
"never really","never really",28,0.000195518438086992
"next door","next door",28,0.000195518438086992
"old man","old man",28,0.000195518438086992
"per share","per share",28,0.000195518438086992
"police officers","police officers",28,0.000195518438086992
"prime minister","prime minister",28,0.000195518438086992
"see can","see can",28,0.000195518438086992
"take long","take long",28,0.000195518438086992
"thanks sharing","thanks sharing",28,0.000195518438086992
"think like","think like",28,0.000195518438086992
"time ago","time ago",28,0.000195518438086992
"tonight pm","tonight pm",28,0.000195518438086992
"u r","u r",28,0.000195518438086992
"wanted make","wanted make",28,0.000195518438086992
"will work","will work",28,0.000195518438086992
"working hard","working hard",28,0.000195518438086992
"young man","young man",28,0.000195518438086992
"act like","act like",27,0.000188535636726742
"breast cancer","breast cancer",27,0.000188535636726742
"can follow","can follow",27,0.000188535636726742
"can think","can think",27,0.000188535636726742
"dont just","dont just",27,0.000188535636726742
"feel bad","feel bad",27,0.000188535636726742
"feel good","feel good",27,0.000188535636726742
"finally got","finally got",27,0.000188535636726742
"get money","get money",27,0.000188535636726742
"go see","go see",27,0.000188535636726742
"gonna get","gonna get",27,0.000188535636726742
"home run","home run",27,0.000188535636726742
"hope u","hope u",27,0.000188535636726742
"ive learned","ive learned",27,0.000188535636726742
"know youre","know youre",27,0.000188535636726742
"locker room","locker room",27,0.000188535636726742
"major league","major league",27,0.000188535636726742
"middle school","middle school",27,0.000188535636726742
"might just","might just",27,0.000188535636726742
"new home","new home",27,0.000188535636726742
"next season","next season",27,0.000188535636726742
"now thats","now thats",27,0.000188535636726742
"one side","one side",27,0.000188535636726742
"people get","people get",27,0.000188535636726742
"president obama","president obama",27,0.000188535636726742
"role model","role model",27,0.000188535636726742
"spring break","spring break",27,0.000188535636726742
"thing ever","thing ever",27,0.000188535636726742
"thursday night","thursday night",27,0.000188535636726742
"try make","try make",27,0.000188535636726742
"way go","way go",27,0.000188535636726742
"well im","well im",27,0.000188535636726742
"york times","york times",27,0.000188535636726742
"another day","another day",26,0.000181552835366492
"atlantic city","atlantic city",26,0.000181552835366492
"brand new","brand new",26,0.000181552835366492
"can never","can never",26,0.000181552835366492
"cant afford","cant afford",26,0.000181552835366492
"cant remember","cant remember",26,0.000181552835366492
"cant say","cant say",26,0.000181552835366492
